what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303631767822
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303631770749
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303631782066
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303631807261
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303631813334
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303631820171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632054237
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632092619
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303632093595
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632148220
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632229790
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632358541
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632360504
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.modify.method.parameters",1303632360511
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632368068
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632368202
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632386108
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632387728
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.modify.method.parameters",1303632387736
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632393783
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.showInformation",1303632393798
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632403883
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1303632408337
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1303632445516
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1303632450964
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.indent",1303632452610
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.indent",1303632469982
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1303632516330
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1303632526033
started,bundle,org.eclipse.wst.jsdt.core,1.1.2.v201009011528,"org.eclipse.wst.jsdt.core",1303632526181
started,bundle,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui",1303632526258
started,bundle,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.ui",1303632526694
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632526736
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632529325
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1303632529370
started,bundle,org.eclipse.jst.jsp.core,1.2.302.v201008251735,"org.eclipse.jst.jsp.core",1303632529394
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1303632558751
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632564878
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632566316
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1303632574542
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632580331
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632581473
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1303632584953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632589295
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632609634
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303632612422
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1303632671350
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1303632733050
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303632742645
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303632742852
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1303632796924
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1303632801131
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1303632817140
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303632817959
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632871884
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632917081
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303632938626
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632950236
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303632950309
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1303632989844
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303633052394
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303633055172
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1303633062420
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303633072472
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303633079772
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1303633087426
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1303633090449
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303633092469
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303633094118
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303633095690
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303633097222
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303633098776
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303633100507
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303633102278
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303633103784
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303633104951
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303633116271
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303633123086
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303633137525
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303633225112
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303633302001
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303633349004
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303633455489
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303633476795
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303633476895
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303633503936
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303633506904
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303633547378
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303634958801
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303634962121
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1303634985330
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303634985542
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635022809
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635034741
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635045856
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635047699
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1303635108521
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1303635109923
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635118281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635122532
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635134284
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635142820
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635168976
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635185430
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635207441
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635215741
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303635228077
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1303635229225
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635229425
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635229480
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1303635237274
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635241292
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635242604
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635245696
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303635248536
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1303635250570
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635252278
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1303635258371
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635259785
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635277417
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1303635288930
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635294290
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635294440
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1303635300622
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635308009
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635313102
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635331876
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303635344218
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635346419
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635376710
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635433326
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1303635438037
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635445926
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635447469
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635449655
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635456804
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303635476278
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303635476470
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635478033
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1303635479688
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635480591
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1303635491068
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303635534146
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635553535
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635554249
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635573522
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635586742
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635589428
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635614653
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635616632
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635622817
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635631452
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635666527
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635673708
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1303635707124
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1303635707244
started,bundle,org.eclipse.wst.ws.service.policy,1.0.203.v201004211732,"org.eclipse.wst.ws.service.policy",1303635707259
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1303635707280
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1303635707291
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635709518
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635728582
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635728652
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635728740
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635731226
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1303635734599
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635735580
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303635738541
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303635767622
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1303635771300
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635772261
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303635776808
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303635777587
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303635779251
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635787677
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303635811510
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1303635829843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635832099
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635835699
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1303635839114
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303635841466
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303635881252
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303635951043
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635960690
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303635989035
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303635993892
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303635994067
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303635994243
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303635994627
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303636031830
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303636041667
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303636043565
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1303636050077
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303636050931
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303636052180
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303636052424
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303636058155
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303636060461
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303636063976
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303636066371
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303636067737
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1303636069475
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303636070409
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303636071642
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303636089314
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303636091078
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303636119808
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303636145267
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303636148788
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1303636166062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303636167992
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303636171438
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1303636194431
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303636205466
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303636230851
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303636286067
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303636455099
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303636460667
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303636501065
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303636528325
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1303636552373
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1303636562580
